Fecha,Artículo,Fuente Suministro,Inventario,Compras Recomendadas,Demanda Mensual,Meses proteccion,Alerta,Lead Time,Margen,Ultima fecha,Monto USD,Última Compra,Recomendacion USD,Importancia RFM,Backorder,holgura,quebro,va_a_quebrar,consumiendo_proteccion
2024-09-01,a-1014,sakura filter,58.0,50,2.5729673703511557,2.2099933207863707,verde,6,0.6926927357713679,2024-09-17,3.28,48.0,164.0,0,,22.542065891836096,0,0,0
2024-12-01,a-8811-s,sakura filter,34.0,100,8.380058288574219,6.094709439896484,amarillo,6,0.9604195982060446,2024-10-22,2.71,100.0,271.0,0,,4.057251015348815,0,0,1
2024-10-01,t1144,ito koyama - trapecios,6.0,50,1.174310525258382,3.4239490101821684,verde,6,0.829861984601213,2024-03-19,11.3,20.0,565.0,0,,5.109381097201549,0,0,0
2024-12-01,b1001,ito koyama - trapecios,37.0,150,20.001065572102867,0.9021098436941323,verde,6,0.9354107051492898,2024-06-11,2.84,203.0,426.0,0,,1.8499014398316331,0,0,0
2024-11-01,sdns-526,seco - embragues,7.0,50,8.277580261230469,0.7186709051984813,verde,4,0.4036842746907143,2024-07-18,25.14,50.0,1257.0,0,,0.8456577621827184,0,0,0
2025-01-01,icd1543,ishikawa - pastillas de freno,288.0,350,51.0011240641276,0.7559032033083861,verde,6,0.9424712405021416,2024-07-26,5.05,300.0,1767.5,3,,5.646934362424554,0,0,0
2025-01-01,eo-26330,sakura filter,156.0,100,10.881951649983725,0.46455364429430523,verde,6,0.8719565379411673,2024-02-28,3.86,208.0,386.0,3,,14.335663768569797,0,0,0
2024-09-01,cac-18360,sakura filter,129.0,50,4.480395222645604,0.3738463209050932,verde,6,0.7587150510410955,2021-08-27,2.2,200.0,110.00000000000001,0,,28.792102836817932,0,0,0
2025-01-01,re001,ito koyama - resortes,0.0,200,28.422139485677082,0.6120919570638266,rojo,6,0.7565734330254947,2024-01-22,5.36,104.0,1072.0,3,,0.0,1,0,1
2024-12-01,mz005,ito koyama - resortes,1.0,50,3.4178761760426895,2.1158801736166253,amarillo,6,0.5763295211544825,2024-01-22,7.7,56.0,385.0,0,,0.29257935293543236,0,0,1
2024-12-01,dt205/70r15c,deestone,77.0,50,5.8866837819417315,0.9840371840759644,verde,6,0.3784235481550274,2024-09-20,36.91,80.0,1845.4999999999998,1,,13.080369670307215,0,0,0
2022-09-01,a-1026,sakura filter,0.0,50,5.149682374476002,0.947455273542888,rojo,6,0.7501839298583222,2021-12-14,13.34,60.0,667.0,0,,0.0,1,0,1
2024-08-01,mz-001a,ito koyama - palieres,0.0,50,3.9804175694783535,1.6531616182689108,rojo,6,0.5339660119244114,2023-03-08,6.73,60.0,336.5,0,,0.0,1,0,1
2024-07-01,fc-45012,sakura filter,0.0,100,13.0,0.12297003905930048,rojo,6,0.8964466162297617,2023-11-06,3.77,75.0,377.0,0,,0.0,1,0,1
2024-10-01,thy015,ito koyama - direccion,6.0,50,1.5889104297165773,4.160766429067398,amarillo,6,0.5689512124536314,2023-05-19,3.05,95.0,152.5,0,,3.7761725820317342,0,0,1
2024-11-01,fc-6502,sakura filter,157.0,200,29.02526346842448,0.5668730135322249,verde,6,0.8215815032279442,2024-08-29,2.77,204.0,554.0,0,,5.409080960481015,0,0,0
2024-12-01,scdw-504,seco - embragues,515.0,100,18.37529262031439,2.741467007808447,verde,4,0.3454039596831809,2024-07-18,11.67,600.0,1167.0,1,,28.02676456050846,0,0,0
2024-12-01,bsu001,ito koyama - bocamazas,0.0,50,7.10200564066569,0.6724179763089916,rojo,6,0.5595490683778556,2023-04-13,13.56,30.0,678.0,0,,0.0,1,0,1
2024-08-01,thy012,ito koyama - direccion,0.0,50,4.00535265604655,2.072210309071312,rojo,6,0.6706301836998081,2023-05-19,3.68,180.0,184.0,1,,0.0,1,0,1
2024-12-01,icd1284,ishikawa - pastillas de freno,68.0,150,17.618228666666667,0.1872964477853802,verde,6,0.9118085147570001,2024-03-20,5.13,100.0,769.5,0,,3.859638859646238,0,0,0
2024-12-01,t1147,ito koyama - trapecios,33.0,50,6.360098675026002,1.0869762557974163,verde,6,0.6783833210940157,2024-03-19,9.86,80.0,493.0,1,,5.188598744478612,0,0,0
2024-12-01,sk18fa-e,plumillas - sakura,23.0,50,4.005651156107585,9.414789304800273,amarillo,6,0.871886392271094,2024-02-28,1.29,500.0,64.5,0,,5.741887923747662,0,0,1
2024-03-01,bfu-707,mann - brasil,0.0,150,35.00740432739258,0.5215302000902557,rojo,4,0.41371952147768576,2023-10-12,2.06,216.0,309.0,1,,0.0,1,0,1
2025-01-01,eo-2624,sakura filter,498.0,250,37.02423482609309,1.0673245299607375,verde,6,1.1353117143990568,2022-08-10,1.26,1200.0,315.0,3,,13.450649347357503,0,0,0
2024-08-01,ehy001,ito koyama - direccion,0.0,100,10.704496733952027,0.8432153950845536,rojo,6,0.566723753607566,2022-08-15,2.09,150.0,209.0,1,,0.0,1,0,1
2024-10-01,dt215/70r16,deestone,4.0,50,4.0,0.8498365855987975,verde,6,0.45113569960765953,2023-08-25,35.38,40.0,1769.0000000000002,1,,1.0,0,0,0
2025-01-01,eo-1501,sakura filter,368.0,250,39.08214427544351,1.4741358548397339,verde,6,1.1290072884073197,2024-09-17,1.3,300.0,325.0,3,,9.416064722713424,0,0,0
2024-10-01,scki-339,seco - embragues,862.0,50,6.0,30.3703477868028,verde,4,0.31000669884436144,2023-05-23,9.51,1500.0,475.5,1,,143.66666666666666,0,0,0
2025-01-01,a-1129,sakura filter,234.0,100,13.0,1.5286546404802928,verde,6,0.7359656439002734,2024-08-29,1.75,100.0,175.0,2,,18.0,0,0,0
2024-12-01,331701,ito koyama - amortiguadores,88.0,50,6.473705291748047,0.5568049975002406,verde,6,0.7707636995301467,2024-08-22,15.85,96.0,792.5,0,,13.593451668578815,0,0,0
2025-01-01,mb-025381,ito koyama - amortiguadores,50.0,150,24.262372334798176,0.6095941177415811,verde,6,0.7737345311683947,2024-08-22,5.8,120.0,870.0,3,,2.0608042490670946,0,0,0
2024-09-01,ca-28110,sakura filter,0.0,100,11.997681935628256,0.5632514414447092,rojo,6,0.7059669713547825,2023-10-23,1.73,20.0,173.0,0,,0.0,1,0,1
2024-10-01,c-341500/1,mann - brasil,27.0,50,4.439155610355364,1.1637336091332484,verde,4,0.3655671672333532,2024-09-24,54.05855649113655,30.0,2702.9278245568275,1,,6.082237787973959,0,0,0
2024-12-01,o-1530,sakura filter,92.0,50,8.127877705302211,2.802592949469033,verde,6,0.745150078646893,2024-10-22,6.73,200.0,336.5,0,,11.319067945619299,0,0,0
2024-12-01,n080,ito koyama - resortes,0.0,100,8.468805000000001,0.39556449113819825,rojo,6,0.5337472302275272,2024-01-22,10.3,56.0,1030.0,0,,0.0,1,0,1
2024-12-01,h-5629,sakura filter,0.0,50,5.685237726504276,0.4153630858521936,rojo,6,0.5582519303827467,2019-10-09,16.5,100.0,825.0,0,,0.0,1,0,1
2024-10-01,17057,narva,150.0,100,20.000032424926758,1.8911312203288047,verde,4,0.45803443907521035,2023-09-21,0.27697880268096925,200.0,27.697880268096924,0,,7.499987840672179,0,0,0
2024-12-01,tc-56010,sakura filter,115.0,50,4.5,0.9288841632581075,verde,6,0.9938622715531442,2023-11-24,20.15,102.0,1007.4999999999999,0,,25.555555555555557,0,0,0
2024-11-01,a-2908,sakura filter,24.0,50,2.0005386670430503,1.723549195890316,verde,6,0.8449113843217123,2022-10-13,3.02,40.0,151.0,0,,11.99676886799386,0,0,0
2024-11-01,wk-58,mann - brasil,55.0,50,11.870284080505373,4.295249925573784,verde,4,0.3886927743909233,2023-10-12,3.68,108.0,184.0,0,,4.633419017353323,0,0,0
2024-12-01,t1022,ito koyama - trapecios,6.0,50,4.0,1.3443554837418066,verde,6,0.5212530592096888,2024-06-11,16.67,35.0,833.5000000000001,0,,1.5,0,0,0
2024-10-01,t1182,ito koyama - trapecios,1.0,50,2.8534252739813404,0.9216837264524005,amarillo,6,0.6298208990107463,2024-03-19,6.96,20.0,348.0,0,,0.3504559972599932,0,0,1
2024-11-01,mwmwd833,wagner - pastillas,0.0,50,11.998966217041016,0.2833032680404929,rojo,3,0.675240199856351,2024-03-19,9.9,20.0,495.0,0,,0.0,1,0,1
2024-12-01,18036,narva,361.0,200,44.398292541503906,0.5540879508765526,verde,4,0.4252532221015679,2024-05-29,15.941399919986724,402.0,3188.279983997345,2,,8.130943316401956,0,0,0
2024-11-01,48039,narva,330.0,100,21.653112411499023,1.5628573354843671,verde,4,0.4306861197857687,2024-02-28,1.680945736169815,400.0,168.0945736169815,0,,15.24030327505026,0,0,0
2025-01-01,ctx-064,aisin - japon,186.0,350,58.28368123372395,0.7720010216404967,verde,6,0.41371568480033877,2024-04-16,29.78,600.0,10423.0,3,,3.1912877852399135,0,0,0
2024-11-01,h-601/10,mann - brasil,42.0,650,151.13348680657623,0.6590991806200673,amarillo,4,0.45455518210852847,2024-09-12,1.81,504.0,1176.5,2,,0.2779000265755297,0,0,1
2025-01-01,t1112,ito koyama - trapecios,17.0,50,1.001076300938924,3.128015685123788,verde,6,0.569414220987273,2024-06-11,9.28,30.0,463.99999999999994,0,,16.981722556068355,0,0,0
2024-11-01,sdsz-571,seco - embragues,31.0,50,2.2070200443267822,4.301796111981751,verde,4,0.39343370247379456,2024-07-18,12.3,60.0,615.0,0,,14.046089014771987,0,0,0
2024-08-01,af12035m,prestone - mexico,6.0,50,6.821458,1.382986032026673,amarillo,3,0.34964292360557225,2023-07-27,5.44,180.0,272.0,1,,0.8795773572160087,0,0,1
2024-11-01,dtlt225/75r16,deestone,74.0,50,5.912580619979984,2.150468901098915,verde,6,0.39719921704511174,2023-08-25,50.0,229.0,2500.0,1,,12.515685578973216,0,0,0
2025-01-01,c-2804,sakura filter,121.0,100,15.646058400472008,1.9605170957845424,verde,6,0.7215216732120938,2024-09-17,1.07,150.0,107.0,1,,7.733577167035865,0,0,0
2024-05-01,aty007,ito koyama - direccion,0.0,100,13.493818918863932,0.5529205487881721,rojo,6,0.6743071557600463,2023-05-19,2.18,120.0,218.00000000000003,1,,0.0,1,0,1
2024-12-01,a-1143,sakura filter,40.0,100,15.324808277952505,0.6602935817515547,verde,6,0.9237465670875044,2024-10-31,4.93,80.0,493.0,1,,2.610146846505558,0,0,0
2025-01-01,cac-11380,sakura filter,251.0,350,50.134972892884825,1.023801703506767,verde,6,1.0851609861222262,2024-10-22,2.03,280.0,710.4999999999999,1,,5.006485204176146,0,0,0
2024-12-01,dtp215/70r15c,deestone,23.0,50,4.001115798950194,1.017782066865451,verde,6,0.38366835976696817,2023-08-25,39.27,60.0,1963.5000000000002,1,,5.748396486308819,0,0,0
2025-01-01,41601-71l20,ito koyama - amortiguadores,154.0,100,9.018506559769335,1.3855334997545268,verde,6,0.7277202473887404,2024-09-19,10.2,198.0,1019.9999999999999,3,,17.07599800248289,0,0,0
2024-10-01,a-1105,sakura filter,66.0,50,5.3819574039152585,1.196570791159056,verde,6,0.7804541316256984,2024-04-18,2.29,72.0,114.5,0,,12.26319627724783,0,0,0
2024-11-01,mwmwc1611,wagner - pastillas,10.0,50,5.0,0.24267032964268392,verde,3,0.14793586554002047,2023-01-18,25.5,60.0,1275.0,0,,2.0,0,0,0
2025-01-01,377412503,ito koyama - amortiguadores,0.0,100,9.95402822113185,3.581916264934576,rojo,6,0.6762735654379838,2024-08-22,6.65,100.0,665.0,3,,0.0,1,0,1
2025-01-01,c-6214,sakura filter,292.0,200,28.65308501814542,2.3941897355852597,verde,6,0.9603913130409221,2024-03-14,1.88,200.0,376.0,3,,10.190874728326193,0,0,0
2024-12-01,b45a34900,ito koyama - amortiguadores,47.0,100,9.0,0.5433063185992815,verde,6,0.6276435398043091,2024-09-19,11.1,60.0,1110.0,1,,5.222222222222222,0,0,0
2024-12-01,a-2812,sakura filter,248.0,50,8.165092468261719,0.4400452540516796,verde,6,1.200319814869321,2024-08-29,3.2,156.0,160.0,0,,30.373201646398154,0,0,0
2024-09-01,srch001,ito koyama - cremalleras,0.0,50,7.001710255940755,1.3484333132515716,rojo,6,0.5623843508343171,2023-05-18,12.68,240.0,634.0,1,,0.0,1,0,1
2024-10-01,t1183,ito koyama - trapecios,2.0,50,4.227409617588035,0.5575571844632286,amarillo,6,0.6344330743184051,2024-03-19,6.96,20.0,348.0,0,,0.4731029592398732,0,0,1
2024-12-01,a-1423,sakura filter,79.0,100,14.520280753488676,0.614591059056049,verde,6,1.1083735345842793,2024-08-29,2.13,100.0,213.0,1,,5.4406661511017465,0,0,0
2024-11-01,scmz-213,seco - embragues,7.0,100,18.249537789853434,0.516620778256782,amarillo,4,0.40337204407043153,2024-07-18,12.42,50.0,1242.0,0,,0.3835713583876043,0,0,1
2024-12-01,icd580,ishikawa - pastillas de freno,53.0,100,10.8426755,0.6354528335309364,verde,6,0.8413838845106286,2024-07-26,3.78,100.0,378.0,0,,4.888092427002911,0,0,0
2024-11-01,v4-075,aisin - japon,13.0,50,7.7951257575003225,0.3734010572732841,verde,6,0.43312595353475036,2024-01-11,26.83,20.0,1341.5,0,,1.6677088227206143,0,0,0
2024-08-01,ef-25010,sakura filter,0.0,100,12.228163401285807,1.3995557884725645,rojo,6,0.8903544300629714,2024-03-18,6.14,100.0,614.0,0,,0.0,1,0,1
2024-11-01,d25600025,valvoline,60.0,50,18.0,0.6285393610547089,verde,2,0.4513103482154989,2023-07-11,3.24,96.0,162.0,0,,3.3333333333333335,0,0,0
2024-12-01,mi-940l,ito koyama - palieres,59.0,50,3.6666666666666665,0.5320318141236193,verde,6,0.6033654397107018,2024-06-21,29.3,50.0,1465.0,0,,16.09090909090909,0,0,0
2024-10-01,sfc-55270,sakura filter,8.0,50,1.0031466484069826,4.838182533491975,verde,6,0.6717363719364454,2022-06-06,13.01,30.0,650.5,0,,7.9749057754458565,0,0,0
2025-01-01,55310-2w100,ito koyama - amortiguadores,0.0,300,44.0,0.8050022243865029,rojo,6,0.7559215097872609,2023-07-25,6.8,99.0,2040.0,0,,0.0,1,0,1
2024-12-01,96407819,ito koyama - amortiguadores,12.0,50,7.0,1.1027124853307282,verde,6,0.6395960452596043,2023-12-23,11.1,84.0,555.0,1,,1.7142857142857142,0,0,0
2024-03-01,87269610,ks - alemania,0.0,50,2.0,2.793842435706702,rojo,4,0.3771805985626591,2023-02-06,33.0632006931305,40.0,1653.1600346565249,0,,0.0,1,0,1
2024-11-01,hu-923x,mann - brasil,755.0,50,6.0,1.3138037322650518,verde,4,0.4323971900727089,2024-02-05,5.390021800994873,50.0,269.50109004974365,0,,125.83333333333333,0,0,0
2024-12-01,a-61440,sakura filter,1706.0,350,55.44600524838099,3.9600592343236345,verde,6,1.001235847041907,2024-06-13,1.24,420.0,434.0,2,,30.768672916247915,0,0,0
2024-12-01,48042,narva,257.0,350,79.45990753173828,1.187594692396815,verde,4,0.5111635095515801,2024-02-28,1.6701009249687195,1000.0,584.5353237390518,2,,3.234335503062947,0,0,0
2025-01-01,a-1878,sakura filter,9.0,150,20.00015131632487,1.3062783274372918,amarillo,6,1.5630545612015019,2024-08-29,1.1,100.0,165.0,2,,0.44999659540844894,0,0,1
2024-12-01,icd1572,ishikawa - pastillas de freno,187.0,50,5.003100713094075,1.6306205494382335,verde,6,0.9132291152445101,2024-07-26,3.83,100.0,191.5,0,,37.376821040317076,0,0,0
2024-12-01,afc11100mb-m1,prestone - mexico,167.0,50,8.244962056477865,1.3261609012071953,verde,3,0.4254187583490444,2024-06-14,34.47,240.0,1723.5,1,,20.25479303070803,0,0,0
2024-09-01,861800,valvoline - usa,0.0,100,19.47488021850586,7.075128273567389,rojo,3,0.3751635312728585,2023-04-10,4.96,216.0,496.0,2,,0.0,1,0,1
2024-04-01,rto013,ito koyama - direccion,0.0,100,10.26631897420891,0.7674900603461619,rojo,6,0.7934099488125733,2023-05-19,3.72,120.0,372.0,0,,0.0,1,0,1
2024-11-01,wk-1156,mann - brasil,42.0,100,21.994853973388672,0.4023946711479009,verde,4,0.5223217220330603,2024-09-12,14.18,30.0,1418.0,2,,1.9095375695976582,0,0,0
2024-11-01,a-76410-s,sakura filter,89.0,50,6.001353581746421,0.70476198231028,verde,6,0.7455854534771782,2024-09-30,5.87,100.0,293.5,0,,14.829987733217445,0,0,0
2024-08-01,54661-22000,ito koyama - amortiguadores,0.0,50,0.35771313574407065,9.082505291598055,rojo,6,0.6743046497540292,2023-07-25,10.6,78.0,530.0,2,,0.0,1,0,1
2024-12-01,to-721,ito koyama - palieres,44.0,150,18.876776043349864,0.7044980977385074,verde,6,0.5909355191896697,2024-06-21,15.12,50.0,2268.0,1,,2.330906501139576,0,0,0
2024-12-01,w22m-u,denso - bujias - japon,126.0,150,36.99564336838166,0.6058225219163894,verde,3,0.3788123535015859,2024-08-26,0.89,100.0,133.5,0,,3.4058064282154357,0,0,0
2024-11-01,p2050sl500,prextoline - lubricantes,14.0,50,2.9831204414367676,1.5351521931195327,verde,2,0.4491259771794139,2024-06-11,38.5,20.0,1925.0,1,,4.693072329743798,0,0,0
2025-01-01,17177,narva,108780.0,24100,6021.85549654879,2.841771240303136,verde,4,0.5648792547154737,2024-09-16,0.12197285771369934,69000.0,2939.545870900154,3,,18.064199657787096,0,0,0
2024-01-01,08768,spaco - italia,0.0,50,2.0,9.612275138245542,rojo,4,0.7020884464801909,,,,,0,,0.0,1,0,1
2024-12-01,bsk001,ito koyama - bocamazas,40.0,50,4.978773117065429,4.923509166768787,verde,6,0.5713744814405338,2023-04-13,8.93,120.0,446.5,0,,8.034107813206933,0,0,0
2024-12-01,bto005,ito koyama - bocamazas,0.0,200,32.46401723225912,0.3726934815868976,rojo,6,0.7485152736319449,2023-04-13,7.41,100.0,1482.0,0,,0.0,1,0,1
2024-12-01,a-1145,sakura filter,95.0,100,10.151459376017254,0.5190166018272446,verde,6,0.8341108064250494,2024-08-29,2.96,100.0,296.0,0,,9.358260372339842,0,0,0
2024-01-01,zd929a,wagner - pastillas,0.0,50,2.1085880000000006,0.7943606196121833,rojo,3,0.27631069819993714,2019-08-15,23.06,40.0,1153.0,0,,0.0,1,0,1
2025-01-01,a-6119m,sakura filter,0.0,100,12.5,0.78553591048829,rojo,6,0.666162268920542,2024-10-31,10.0,81.0,1000.0,3,,0.0,1,0,1
2025-01-01,c-1922,sakura filter,1455.0,400,61.7141128838374,0.8851913331745737,verde,6,1.1826816202581412,2024-09-17,1.6,600.0,640.0,3,,23.576454914594695,0,0,0
2025-01-01,hy008,ito koyama - resortes,1520.0,350,53.99657708122859,2.086494367626328,verde,6,0.8161645425278703,2024-09-20,4.2,2008.0,1470.0,3,,28.149932498747482,0,0,0
2024-12-01,332011,ito koyama - amortiguadores,58.0,50,4.000908215840657,1.1239729277649702,verde,6,0.6574304293078254,2024-08-22,10.1,56.0,505.0,0,,14.49670846493369,0,0,0
2024-12-01,a-53430-s,sakura filter,0.0,100,15.246115232795036,0.48012648732009344,rojo,6,0.6336731809823565,2023-09-26,10.29,63.0,1029.0,0,,0.0,1,0,1
2024-10-01,a-38440,sakura filter,87.0,50,3.0001147588094077,2.054726068350571,verde,6,0.6643296417468527,2019-12-06,1.73,200.0,86.5,0,,28.998890707276097,0,0,0
2024-01-01,01551,spaco - italia,0.0,450,106.9995574951172,0.8255191955097526,rojo,4,0.5239234364169182,,,,,1,,0.0,1,0,1
2025-01-01,a-3320,sakura filter,83.0,50,6.003842035929362,1.0953774565730976,verde,6,1.4533880917077318,2023-10-25,1.71,120.0,85.5,0,,13.824480974565155,0,0,0
2024-09-01,a-9228,sakura filter,1.0,50,1.3218660156969566,1.2093589583116982,amarillo,6,0.5617097177301363,2020-02-24,16.0,60.0,800.0,0,,0.7565063237311143,0,0,1
2024-12-01,a-1832,sakura filter,25.0,50,7.5,0.8952549812659416,verde,6,0.8437124562883006,2024-08-29,1.67,40.0,83.5,0,,3.3333333333333335,0,0,0
2025-01-01,n002,ito koyama - resortes,88.0,200,32.763031005859375,0.7654761432513266,verde,6,0.8067298335578204,2024-01-22,6.62,200.0,1324.0,3,,2.6859541775686746,0,0,0
2024-12-01,aty012,ito koyama - direccion,58.0,50,2.001470406850179,3.7831575068434975,verde,6,0.7683388088120848,2023-05-19,2.18,300.0,109.00000000000001,0,,28.97869476435462,0,0,0
2024-11-01,17941,narva,780.0,250,61.38010025024414,1.2143284052341787,verde,4,0.4419946002667229,2024-05-29,0.6185567021369933,600.0,154.63917553424832,0,,12.707701630006666,0,0,0
2025-01-01,cmt-142,aisin - japon,0.0,200,26.575683499139213,1.3262188735618057,rojo,6,0.4536213636204513,2024-05-20,17.87,104.0,3574.0,2,,0.0,1,0,1
2025-01-01,dtx-099l,aisin - japon,350.0,300,49.5,0.5444247667964389,verde,6,0.458398927054007,2024-10-07,27.49,200.0,8247.0,3,,7.070707070707071,0,0,0
2024-12-01,bdd046,ishikawa - discos de freno,4.0,100,8.962376584533168,1.3660340721008672,amarillo,6,0.855557611294712,2024-07-24,7.11,50.0,711.0,0,,0.4463101904134451,0,0,1
2024-06-01,as-87540-s,sakura filter,0.0,200,30.94090894677723,0.33077261882963305,rojo,6,0.9177626516428438,2023-11-27,14.11,28.0,2822.0,0,,0.0,1,0,1
2023-11-01,t1120,ito koyama - trapecios,0.0,100,10.166666666666666,0.36656852090160486,rojo,6,0.6693176573146925,2023-06-14,8.5,40.0,850.0,0,,0.0,1,0,1
2024-12-01,331702,ito koyama - amortiguadores,21.0,50,2.729175249735514,1.3281523525614078,verde,6,0.7016468978597379,2024-02-29,16.0,53.0,800.0,1,,7.694632289383073,0,0,0
2024-12-01,dtt215/45zr17,deestone,53.0,100,10.0,0.46067583203617507,verde,6,0.45660515207630953,2024-09-20,29.24,60.0,2924.0,1,,5.3,0,0,0
2024-11-01,v004,ito koyama - resortes,148.0,150,20.49619970870126,0.770874612101502,verde,6,0.7256354554807983,2024-01-22,5.04,352.0,756.0,2,,7.2208507969001445,0,0,0
2023-12-01,ehy009,ito koyama - direccion,0.0,0,0.0,-21.55477176872818,rojo,6,0.6584560436923139,2023-05-19,2.02,160.0,0.0,1,,0.0,1,0,0
2025-01-01,48728,narva,13670.0,8100,2014.3667539290532,1.203325587555082,verde,4,0.6252438724728754,2024-09-16,3.2932671582698823,16000.0,26675.463981986046,3,,6.786251795179034,0,0,0
2025-01-01,k16r-u11,denso - bujias - japon,4768.0,3050,1012.8377278645834,0.9819818680111291,verde,3,0.3878077946188227,2024-08-26,0.99,6720.0,3019.5,3,,4.707565554506559,0,0,0
2025-01-01,a-5444-s,sakura filter,191.0,100,12.830645231124526,1.724066064663322,verde,6,0.8983575153206498,2024-08-29,17.79,159.0,1779.0,3,,14.886234991259284,0,0,0
2024-12-01,icd1297,ishikawa - pastillas de freno,43.0,100,13.870525000000002,0.5297902731403125,verde,6,0.9528126358520779,2024-03-20,4.96,100.0,496.0,0,,3.1000989508327907,0,0,0
2024-09-01,ety008,ito koyama - direccion,30.0,50,3.9706330556122644,6.2737987049279935,verde,6,0.6299159124375936,2022-08-15,2.51,180.0,125.49999999999999,0,,7.5554702688017725,0,0,0
2024-11-01,ca-28270,sakura filter,294.0,50,4.730087598164876,1.0193945208048987,verde,6,0.8434216508228373,2019-07-17,2.6,60.0,130.0,0,,62.1552971057159,0,0,0
2024-12-01,41602a78b01,ito koyama - amortiguadores,53.0,100,14.5,0.9741552693549527,verde,6,0.7833524529319407,2024-09-19,8.1,100.0,810.0,0,,3.6551724137931036,0,0,0
2025-01-01,a-38520-s,sakura filter,0.0,50,5.001016298929851,1.3594622129596354,rojo,6,0.6621992072552755,2023-09-05,24.92,142.0,1246.0,2,,0.0,1,0,1
2024-11-01,t1048,ito koyama - trapecios,2.0,50,5.001165707906087,2.214583385305966,amarillo,6,0.6321491680366812,2024-03-19,9.86,80.0,493.0,2,,0.399906765104444,0,0,1
2024-09-01,ch014,ito koyama - resortes,0.0,50,2.0026017824808755,1.6728031352412027,rojo,6,0.7913589800504927,2024-01-22,5.6,56.0,280.0,0,,0.0,1,0,1
2024-12-01,wk-1060/2,mann - brasil,1091.0,1650,409.9999589195113,0.2719965113881363,verde,4,0.3605280435400161,2024-09-12,11.99,1200.0,19783.5,2,,2.660975876376072,0,0,0
2025-01-01,a-2707-s,sakura filter,88.0,50,3.2602437337239585,3.5339128591719,verde,6,0.9753552892728357,2024-10-16,11.51,100.0,575.5,0,,26.991846986692458,0,0,0
2024-12-01,54660-g6250,ito koyama - amortiguadores,54.0,150,22.983725187305165,0.47134768880773503,verde,6,0.6717538267469152,2024-09-19,10.9,84.0,1635.0,2,,2.3494885863770407,0,0,0
2025-01-01,fc-1009,sakura filter,259.0,50,0.8454576536236686,18.545857841703764,verde,6,0.842802467305813,2024-10-16,3.26,450.0,163.0,2,,306.3429598039767,0,0,0
2025-01-01,eo-1103,sakura filter,640.0,150,21.263981312674204,1.8115967351787006,verde,6,1.1278565017371078,2024-09-17,0.8,600.0,120.0,2,,30.09784435892698,0,0,0
